dep_utc,arr_utc,TOF_days,C3_short,vinfD_short_kms,vinfA_short_kms,DVtot_short_kms
2035-12-12T00:00:00,2036-07-03T00:00:00,204.00000000826188,508.77257398236384,22.555987541723013,11.078315923713403,33.63430346543642
2035-12-15T00:00:00,2036-07-03T00:00:00,201.00000000732916,541.7070333489121,23.27460060557242,11.478414636367782,34.753015241940204
2035-12-18T00:00:00,2036-07-03T00:00:00,198.00000000637715,576.2731701976734,24.00569037119477,11.890852118213457,35.896542489408226
2035-12-21T00:00:00,2036-07-03T00:00:00,195.00000000541132,612.5224336606003,24.74919056576599,12.315829474257615,37.065020040023605
2035-12-24T00:00:00,2036-07-03T00:00:00,192.00000000442895,650.5069401998402,25.50503754554853,12.75356308121667,38.2586006267652
2035-12-27T00:00:00,2036-07-03T00:00:00,189.00000000343832,690.2795960293728,26.273172553564457,13.204287085683568,39.477459639248025
2035-12-30T00:00:00,2036-07-03T00:00:00,186.00000000243938,731.8942387680903,27.053543922526867,13.668256205208756,40.72180012773562
2035-01-01T00:00:00,2036-07-06T00:00:00,,,,,
2035-01-04T00:00:00,2036-07-06T00:00:00,,,,,
2035-01-07T00:00:00,2036-07-06T00:00:00,,,,,
2035-01-10T00:00:00,2036-07-06T00:00:00,,,,,
2035-01-13T00:00:00,2036-07-06T00:00:00,,,,,
2035-01-16T00:00:00,2036-07-06T00:00:00,,,,,
2035-01-19T00:00:00,2036-07-06T00:00:00,,,,,
2035-01-22T00:00:00,2036-07-06T00:00:00,,,,,
2035-01-25T00:00:00,2036-07-06T00:00:00,,,,,
2035-01-28T00:00:00,2036-07-06T00:00:00,,,,,
2035-01-31T00:00:00,2036-07-06T00:00:00,,,,,
2035-02-03T00:00:00,2036-07-06T00:00:00,518.999999990099,1866.1117276266639,43.19851534053762,29.282788027416302,72.48130336795393
2035-02-06T00:00:00,2036-07-06T00:00:00,515.9999999892435,1912.4436039647333,43.731494417235886,29.623821285653513,73.3553157028894
2035-02-09T00:00:00,2036-07-06T00:00:00,512.9999999884158,1958.9037166122484,44.25950425176776,29.9633938810766,74.22289813284436
2035-02-12T00:00:00,2036-07-06T00:00:00,509.99999998761825,2005.4538526694496,44.7822939639033,30.301304988358744,75.08359895226204
2035-02-15T00:00:00,2036-07-06T00:00:00,506.9999999868566,2052.0556428215095,45.299620780107084,30.637355541312257,75.93697632141934
2035-02-18T00:00:00,2036-07-06T00:00:00,503.9999999861281,1854.0573046787188,43.058765712439076,28.389453671849157,71.44821938428824
2035-02-21T00:00:00,2036-07-06T00:00:00,500.99999998543825,1649.735104875664,40.61693125872096,26.765028901586728,67.38196016030768
2035-02-24T00:00:00,2036-07-06T00:00:00,497.999999984787,1457.295218784783,38.17453626155507,25.138718203420773,63.31325446497584
2035-02-27T00:00:00,2036-07-06T00:00:00,494.9999999841772,1280.4812952083291,35.783813312842014,23.545069677914533,59.32888299075655
2035-03-02T00:00:00,2036-07-06T00:00:00,491.99999998360875,1121.380570741583,33.48702092963157,22.01220745235518,55.499228381986754
2035-03-05T00:00:00,2036-07-06T00:00:00,488.9999999830872,980.5707355022236,31.31406609659984,20.560216503365947,51.87428259996579
2035-03-08T00:00:00,2036-07-06T00:00:00,485.99999998260705,857.4764799152128,29.28269932767833,19.201220338557984,48.48391966623632
2035-03-11T00:00:00,2036-07-06T00:00:00,482.9999999821766,750.7800676319831,27.400366195216865,17.940558835725614,45.34092503094248
2035-03-14T00:00:00,2036-07-06T00:00:00,479.9999999817902,658.7811508636721,25.666732376048028,16.778423064968855,42.44515544101688
2035-03-17T00:00:00,2036-07-06T00:00:00,476.9999999814563,579.6621020854284,24.076172911935743,15.711479181544911,39.78765209348065
2035-03-20T00:00:00,2036-07-06T00:00:00,473.99999998116937,511.6579181980484,22.619856723641032,14.734235010190286,37.35409173383132
2035-03-23T00:00:00,2036-07-06T00:00:00,470.99999998093205,453.14979117915203,21.28731526470992,13.840072720051449,35.12738798476137
2035-03-26T00:00:00,2036-07-06T00:00:00,467.99999998074713,402.7057286374928,20.067529211078597,13.021967736835345,33.08949694791394
2035-03-29T00:00:00,2036-07-06T00:00:00,464.99999998061196,359.08835201418674,18.9496266985444,12.272953881014622,31.222580579559022
2035-04-01T00:00:00,2036-07-06T00:00:00,461.9999999805264,321.24455293467037,17.92329637468148,11.586401197227184,29.509697571908667
2035-04-04T00:00:00,2036-07-06T00:00:00,458.99999998049327,288.2865958947841,16.979004561362956,10.956164246136819,27.935168807499775
2035-04-07T00:00:00,2036-07-06T00:00:00,455.9999999805126,259.470393701954,16.108084731027272,10.37664547507128,26.484730206098554
2035-04-10T00:00:00,2036-07-06T00:00:00,452.9999999805816,234.17408923174182,15.302747767369814,9.842805734143763,25.145553501513575
